File,Start date,Sheraton,Type,Num,Rep-name-DUN,Rep-name,DUN,Question
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B133,YB TUAN IR. DR. FAIZUL AMRI BIN ADNAN (SEROM),YB TUAN IR. DR. FAIZUL AMRI BIN ADNAN,SEROM,Apakah inisiatif dan idea kerajaan PH Johor untuk meningkatkan pendapatan boleh guna rakyat dalam menghadapi kos hidup yang tinggi khususnya bagi masyarakat bandar dan luar bandar di negeri Johor ini?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B134,YB TUAN MUHAMAD SAID BIN JONIT (MAHKOTA),YB TUAN MUHAMAD SAID BIN JONIT,MAHKOTA,Pemakanan yang sihat merupakan antara faktor peningkatan prestasi dan intelektual pelajar. Program pemakanan sihat amat penting diterapkan di sekolah. Adakah ada apa-apa perancangan daripada pihak kerajaan untuk memperkenalkan program makanan khas untuk pelajar di peringkat negeri Johor?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B135,YB TUAN MUHAMAD SAID BIN JONIT (MAHKOTA),YB TUAN MUHAMAD SAID BIN JONIT,MAHKOTA,Pembangunan pesat di Bandar Kluang menyebabkan ramai warga Kluang memerlukan rumah-rumah murah untuk didiami. Adakah perancangan untuk membina lebih banyak rumah transit di dalam negeri Johor khasnya di DUN Mahkota Kluang?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B136,YB TUAN MUHAMAD SAID BIN JONIT (MAHKOTA),YB TUAN MUHAMAD SAID BIN JONIT,MAHKOTA,Adakah pemberian kuota haji akan diteruskan oleh kerajaan negeri dan apakah kaedah yang digunakan dalam pengagihan kuota-kuota tersebut?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B137,YB TUAN CHEO YEE HOW (PERLING),YB TUAN CHEO YEE HOW,PERLING,Nyatakan keluasan penambakan laut dalam negeri Johor mengikut setiap projek penambakan dalam jangka masa 5 tahun terdekat.
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B138,YB TUAN CHEO YEE HOW (PERLING),YB TUAN CHEO YEE HOW,PERLING,"Senaraikan kesemua tapak pelupusan sisa pepejal haram dalam daerah Johor Bahru, bersama dengan tindakan yang telah diambil dalam jangka masa setahun ini?"
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B139,YB TUAN CHEO YEE HOW (PERLING),YB TUAN CHEO YEE HOW,PERLING,Senaraikan kesemua projek-projek pembangunan dari kerajaan negeri sebelum ini yang diarah berhenti bersama sebab.
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B140,YB TUAN CHEO YEE HOW (PERLING),YB TUAN CHEO YEE HOW,PERLING,"Senaraikan kesemua keterangan aktiviti belia yang telah dirancang dalam tahun 2017 sehingga kini, bersama dengan status setiap aktiviti berkenaan."
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B141,YB TUAN CHEO YEE HOW (PERLING),YB TUAN CHEO YEE HOW,PERLING,"Nyatakan kemungkinan untuk Tol Perling dimansuhkan, bersama dengan tindakan yang perlu diambil?"
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B142,YB SENATOR DATUK ZAHARI BIN SARIP (BULOH KASAP),YB SENATOR DATUK ZAHARI BIN SARIP,BULOH KASAP,Minta dinyatakan jumlah koperasi yang berdaftar dan berapa yang masih aktif? Apakah tindakan pihak kerajaan terhadap koperasi yang tidak beroperasi dan tidak aktif sejak penubuhannya.
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B143,YB SENATOR DATUK ZAHARI BIN SARIP (BULOH KASAP),YB SENATOR DATUK ZAHARI BIN SARIP,BULOH KASAP,Minta pihak kerajaan menyatakan pendirian sama ada ingin meneruskan cadangan kerajaan sebelum ini untuk membina pelebaran Lebuh raya Utara Selatan Melaka - Johor Bahru dari 2 lorong kepada 3 lorong.
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B144,YB SENATOR DATUK ZAHARI BIN SARIP (BULOH KASAP),YB SENATOR DATUK ZAHARI BIN SARIP,BULOH KASAP,Minta dinyatakan status terkini pembangunan Wilayah Ekonomi Pantai Timur dan adakah cadangan memasukkan Segamat dalam wilayah tersebut masih diteruskan.
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B145,YB SENATOR DATUK ZAHARI BIN SARIP (BULOH KASAP),YB SENATOR DATUK ZAHARI BIN SARIP,BULOH KASAP,Minta dinyatakan usaha kerajaan untuk menyelesaikan masalah permohonan tanah termasuk yang telah ditemu duga dan tertangguh sekian lama termasuk tanah di Ladang Bukit Bujang 1 & 2 serta tanah-tanah lain di Segamat.
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B146,YB SENATOR DATUK ZAHARI BIN SARIP (BULOH KASAP),YB SENATOR DATUK ZAHARI BIN SARIP,BULOH KASAP,Minta dinyatakan prestasi terkini peniaga-peniaga 'online' di Johor dan apakah usaha yang dilakukan kerajaan untuk memastikan perniagaan ini mampu berdaya saing.
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B147,YB PUAN HAJAH NOR HAYATI BINTI BACHOK (MAHARANI),YB PUAN HAJAH NOR HAYATI BINTI BACHOK,MAHARANI,Kerajaan terdahulu telah mengemukakan 418 projek dengan anggaran nilai kos projek RM 25.7 bilion bagi keseluruhan RMK-11. Berapakah jumlah nilai projek-projek yang diluluskan kerajaan terdahulu yang sedang dan akan dikaji semula serta nilai yang dapat dijimatkan hasil kajian semula?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B148,YB PUAN HAJAH NOR HAYATI BINTI BACHOK (MAHARANI),YB PUAN HAJAH NOR HAYATI BINTI BACHOK,MAHARANI,Menurut rekod Jabatan Agama Islam Negeri Johor
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B149,YB PUAN HAJAH NOR HAYATI BINTI BACHOK (MAHARANI),YB PUAN HAJAH NOR HAYATI BINTI BACHOK,MAHARANI,Apakah program-program pemberdayaan wanita dan perlindungan kanak-kanak yang sedang dan akan dilaksanakan kerajaan?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B150,YB PUAN HAJAH NOR HAYATI BINTI BACHOK (MAHARANI),YB PUAN HAJAH NOR HAYATI BINTI BACHOK,MAHARANI,Berapakah rumah mampu milik yang telah diluluskan dan disiapkan sepenuhnya pada tahun 2017 di daerah Muar dan tindakan terhadap projek rumah mampu milik Taman Perbandaran Islam Maharani yang masih belum disiapkan di daerah Muar?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B151,YB PUAN HAJAH NOR HAYATI BINTI BACHOK (MAHARANI),YB PUAN HAJAH NOR HAYATI BINTI BACHOK,MAHARANI,"Sila nyatakan jumlah kilang-kilang perabot yang beroperasi tanpa lesen di daerah Muar dan tindakan kerajaan untuk mengawal selia kilang-kilang haram ini bagi membendung kesan negatif terhadap alam sekitar, kesihatan dan kesejahteraan sosial penduduk daerah Muar."
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B152,YB TUAN YEO TUNG SIONG (PEKAN NANAS),YB TUAN YEO TUNG SIONG,PEKAN NANAS,"Senaraikan jenis-jenis bantuan kerajaan yang dibekalkan oleh kerajaan untuk menolong golongan miskin ataupun rakyat yang mengalami bencana alam, sakit ataupun kemalangan serta cara permohonan dan kelayakannya?"
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B153,YB TUAN YEO TUNG SIONG (PEKAN NANAS),YB TUAN YEO TUNG SIONG,PEKAN NANAS,"Senaraikan projek-projek menaik taraf jalan raya yang akan dilaksanakan di bawah RMK-12 di negeri Johor mengikut keutamaan. Sila berikan pencerahan projek-projek berikut mengenai lokasi, kos, jarak pembinaan dan sebagainya?"
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B154,YB TUAN YEO TUNG SIONG (PEKAN NANAS),YB TUAN YEO TUNG SIONG,PEKAN NANAS,Memohon pencerahan tentang rancangan kerajaan untuk melaksanakan kerja-kerja membaik pulih Jalan Pontian-Johor Bahru dari Pontian ke Pekan Nanas dan sebaliknya yang telah lama mendap?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B155,YB TUAN YEO TUNG SIONG (PEKAN NANAS),YB TUAN YEO TUNG SIONG,PEKAN NANAS,Adakah kerajaan akan mengkaji semula dan merealisasikan rancangan pembinaan sebuah hospital baru di kawasan daerah Pontian serta memohon pencerahan tentang rancangan menaik taraf hospital lama di daerah Pontian?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B156,YB TUAN YEO TUNG SIONG (PEKAN NANAS),YB TUAN YEO TUNG SIONG,PEKAN NANAS,Memohon pencerahan tentang projek pembinaan jalan akses Pontian-Johor Bahru dari Seri Bunian ke Pulai Interchange serta pembinaan jalan pintas dari Jalan Sawah ke Ulu Choh untuk menyelesaikan masalah kesesakan lalu lintas Pekan Nenas dan anggaran masa siap serta kosnya?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B157,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,Nyatakan jumlah bangunan kerajaan dan kuarters kerajaan yang terbiar di sekitar daerah Muar serta nyatakan tempat-tempat berserta jumlah unit bagi setiap satu yang terbiar serta apakah tindakan pihak kerajaan dalam menyelesaikan perkara ini?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B158,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,"Senaraikan jumlah penjawat awam yang berstatus kontrak mengikut pecahan jabatan, gred gaji, tahun berkhidmat dan adakah kerajaan akan melantik mereka ini sebagai penjawat tetap?"
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B159,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,"Adakah pihak kerajaan berhasrat untuk menukar status Geran Pajakan Kg. Baru Cina, Bukit Bakri, Muar kepada hak milik kekal, dan jika tidak, berapa lamakah tempoh maksimum pajakan geran yang boleh dilanjutkan oleh pihak kerajaan?"
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B160,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,Nyatakan keluasan tanah pertanian bagi tanaman durian di kawasan Johor Utara serta nyatakan jumlah pengeluaran per tan dan dieksport ke negara mana bagi tahun 2015 hingga tahun 2018?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B161,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,"Apakah perancangan kerajaan terkini dalam pembinaan rumah mampu milik Johor di daerah Muar serta nyatakan jumlah, jenis-jenis dan di mana lokasi pembinaannya?"
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B162,YB TUAN IR. DR. FAIZUL AMRI BIN ADNAN (SEROM),YB TUAN IR. DR. FAIZUL AMRI BIN ADNAN,SEROM,"Apakah perancangan atau idea kerajaan PH Johor untuk merangsang pembangunan produk teknologi baru yang dapat merangsang dan menyokong pengeluaran hasil golongan petani, penternak dan nelayan negeri Johor?"
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B163,YB TUAN IR. DR. FAIZUL AMRI BIN ADNAN (SEROM),YB TUAN IR. DR. FAIZUL AMRI BIN ADNAN,SEROM,Apakah kesan langsung 0% GST kepada harga barangan keperluan harian masyarakat khususnya bagi negeri Johor?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B164,YB TUAN IR. DR. FAIZUL AMRI BIN ADNAN (SEROM),YB TUAN IR. DR. FAIZUL AMRI BIN ADNAN,SEROM,Mohon penjelasan daripada kerajaan PH Johor mengenai status bantuan pelbagai barangan atau mesin daripada agensi-agensi kerajaan untuk rakyat?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B165,YB TUAN IR. DR. FAIZUL AMRI BIN ADNAN (SEROM),YB TUAN IR. DR. FAIZUL AMRI BIN ADNAN,SEROM,"Apakah status pencapaian untuk pemberian status pegangan lease selama 99 tahun untuk Kg. Melayu, Kg. Tradisi, Kg. Tersusun dan Kg. Baru Cina?"
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B166,YB DATO’ ZULKURNAIN BIN HAJI KAMISAN (SRI MEDAN),YB DATO’ ZULKURNAIN BIN HAJI KAMISAN,SRI MEDAN,Apakah status dan cadangan untuk memastikan yang Hab Belia akan terus dimanfaatkan?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B167,YB DATO’ ZULKURNAIN BIN HAJI KAMISAN (SRI MEDAN),YB DATO’ ZULKURNAIN BIN HAJI KAMISAN,SRI MEDAN,Apakah perangkaan terkini penghijrahan orang muda dari luar bandar ke bandar dan apakah tindakan kerajaan negeri untuk mengatasinya?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B168,YB DATO’ ZULKURNAIN BIN HAJI KAMISAN (SRI MEDAN),YB DATO’ ZULKURNAIN BIN HAJI KAMISAN,SRI MEDAN,"Pembangunan belia di kawasan luar bandar dan kampung oleh kerajaan negeri kurang seimbang berbanding di kawasan bandar. Maka, apakah rancangan dan program belia yang akan dilaksanakan di kawasan luar bandar? Berapakah peruntukkan oleh kerajaan negeri bagi membangunkan program belia di kawasan luar bandar?"
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B169,YB DATO’ ZULKURNAIN BIN HAJI KAMISAN (SRI MEDAN),YB DATO’ ZULKURNAIN BIN HAJI KAMISAN,SRI MEDAN,"Apakah status empat infrastruktur yang dalam fasa pembinaan yang membabitkan Stadium Olahraga, Mount Austin; Stadium Akuatik, Larkin; Stadium Tertutup Arena, Larkin dan Akademi Tenis, Nusa Duta, Iskandar Puteri?"
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B170,YB DATO’ ZULKURNAIN BIN HAJI KAMISAN (SRI MEDAN),YB DATO’ ZULKURNAIN BIN HAJI KAMISAN,SRI MEDAN,Apakah inisiatif spesifik yang akan diambil untuk memartabatkan lagi bakat atlet-atlet anak Johor supaya dapat merangkul pencapaian yang cemerlang sebagai tuan rumah?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B171,YB TUAN MUHAMMAD TAQIUDDIN BIN CHEMAN (PULAI SEBATANG),YB TUAN MUHAMMAD TAQIUDDIN BIN CHEMAN,PULAI SEBATANG,Apakah kaedah yang digunakan untuk penyampaian maklumat yang jelas kepada rakyat luar bandar tentang dasar dan aktiviti menyeluruh yang telah dan akan dilaksanakan di bawah kerajaan Johor?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B173,YB TUAN MUHAMMAD TAQIUDDIN BIN CHEMAN (PULAI SEBATANG),YB TUAN MUHAMMAD TAQIUDDIN BIN CHEMAN,PULAI SEBATANG,Adakah kerajaan mempunyai perancangan untuk menambah bilangan Sekolah Rendah Agama Bersepadu (SRAB) di bawah kerajaan negeri memandangkan permintaan untuk penempatan pelajar sentiasa bertambah setiap tahun sehingga melebihi sekali ganda kemampuan sekolah-sekolah yang sedia ada?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B174,YB TUAN MUHAMMAD TAQIUDDIN BIN CHEMAN (PULAI SEBATANG),YB TUAN MUHAMMAD TAQIUDDIN BIN CHEMAN,PULAI SEBATANG,Berapakah kos setahun yang ditanggung oleh kerajaan negeri Johor bagi mengendali Sekolah Rendah Agama Bersepadu (SRAB)?
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B175,YB TUAN MUHAMMAD TAQIUDDIN BIN CHEMAN (PULAI SEBATANG),YB TUAN MUHAMMAD TAQIUDDIN BIN CHEMAN,PULAI SEBATANG,"Apakah kerajaan berhasrat mengurus semula secara teratur prasarana-prasarana bagi aktiviti-aktiviti belia sebagai contoh gelanggang futsal, takraw dan badminton yang terbiar dan rosak serta tidak digunakan?"
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B176,YB TUAN CHEW CHONG SIN (MENGKIBOL),YB TUAN CHEW CHONG SIN,MENGKIBOL,Nyatakan bilangan GLC Johor dan senaraikan nama syarikat GLC Johor.
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B177,YB TUAN CHEW CHONG SIN (MENGKIBOL),YB TUAN CHEW CHONG SIN,MENGKIBOL,"Nyatakan bilangan kenderaan yang keluar dari Tol Ayer Hitam dari tahun 2013 ke 2017, dan Jan-Jun 2018."
20180809-SDJB.pdf,09/08/2018,Before,Bertulis,SOALAN B179,YB TUAN CHEW CHONG SIN (MENGKIBOL),YB TUAN CHEW CHONG SIN,MENGKIBOL,"Nyatakan bilangan warganegara asing yang mendapatkan lesen perniagaan melalui perkahwinan dengan warganegara Malaysia, dari 2013 ke 2018."
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B1,YB PUAN ZAITON BINTI ISMAIL (SUNGAI BALANG),YB PUAN ZAITON BINTI ISMAIL,SUNGAI BALANG,Mohon penjelasan dengan jelasnya berapakah peruntukan kewangan yang diberikan kepada penyelaras-penyelaras DUN yang dilantik oleh kerajaan PH mengikut kategori?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B2,YB PUAN ZAITON BINTI ISMAIL (SUNGAI BALANG),YB PUAN ZAITON BINTI ISMAIL,SUNGAI BALANG,Kerajaan PH menuduh Melayu pemalas. Mohon huraikan apa maksudnya dan buktikan Melayu itu dikategorikan pemalas oleh kerajaan PH. Huraikan dengan jelas.
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B3,YB PUAN ZAITON BINTI ISMAIL (SUNGAI BALANG),YB PUAN ZAITON BINTI ISMAIL,SUNGAI BALANG,Mohon YAB Menteri Besar Johor berikan penjelasan yang nyata bagi perlantikan ALP bagi YPJ dengan melantik kroni seperti lantikan ketua bahagian PPBM Tanjung Piai dan ketua bahagian PPBM Johor.
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B4,YB PUAN ZAITON BINTI ISMAIL (SUNGAI BALANG),YB PUAN ZAITON BINTI ISMAIL,SUNGAI BALANG,Setelah ketua kampung dilantik 98% ketua kampung dari kerajaan PH dan kini gerakan untuk mengambil alih jawatan pengerusi PDK pula. Mohon kerajaan Johor mengeluarkan surat arahan untuk perkara tersebut sekira ianya benar dan surat arahan juga perlu diberikan sekiranya perkara itu tidak benar.
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B5,YB PUAN ZAITON BINTI ISMAIL (SUNGAI BALANG),YB PUAN ZAITON BINTI ISMAIL,SUNGAI BALANG,"Adakah kerajaan negeri Johor berpendirian seperti kerajaan pusat hanya memberikan kelulusan untuk jemaah yang menunaikan ibadat umrah melalui Tabung Haji sahaja. Kalau ya, bagaimana pula dengan nasib syarikat swasta yang menjalankan perniagaan umrah untuk pilihan jemaah-jemaah yang rata-ratanya orang Melayu, mohon penjelasan."
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B6,YB TUAN HAJI ABD TAIB BIN ABU BAKAR (MACHAP),YB TUAN HAJI ABD TAIB BIN ABU BAKAR,MACHAP,Apakah usaha-usaha yang dilakukan oleh Pihak Berkuasa Tempatan (PBT) bagi menjaga kebajikan penduduk di taman-taman perumahan?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B7,YB TUAN HAJI ABD TAIB BIN ABU BAKAR (MACHAP),YB TUAN HAJI ABD TAIB BIN ABU BAKAR,MACHAP,Apakah isu-isu utama yang dihadapi oleh ketua-ketua kampung yang baru dilantik menggantikan ketua-ketua kampung yang lama?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B8,YB TUAN HAJI ABD TAIB BIN ABU BAKAR (MACHAP),YB TUAN HAJI ABD TAIB BIN ABU BAKAR,MACHAP,Mohon penjelasan tentang tarikh pembukaan sesi persekolahan di SMK Seri Machap?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B9,YB TUAN HAJI ABD TAIB BIN ABU BAKAR (MACHAP),YB TUAN HAJI ABD TAIB BIN ABU BAKAR,MACHAP,Mohon penjelasan tentang usaha-usaha kebajikan yang dilakukan kepada imam-imam surau di seluruh negeri Johor?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B10,YB TUAN HAJI ABD TAIB BIN ABU BAKAR (MACHAP),YB TUAN HAJI ABD TAIB BIN ABU BAKAR,MACHAP,Apakah usaha-usaha yang dilakukan bagi memperkenalkan dan mengembangkan perusahaan madu kelulut di negeri Johor?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B11,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,Senaraikan jumlah pajakan geran yang berstatus kurang daripada 10 tahun tempoh pajakan mengikut pecahan-pecahan yang berkaitan bagi seluruh daerah di negeri Johor?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B12,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,Senaraikan jumlah permohonan yang telah berjaya memohon Skim Takaful Warga Emas Negeri Johor (TWENJ) bagi setiap DUN serta nyatakan jumlah tuntutan yang telah dibuat?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B13,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,"Senaraikan jumlah lot kedai serta lot rumah yang tidak dapat dijual pada tahun 2016, 2017 & 2018 di sekitar daerah Muar dan mengapa?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B14,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,Senaraikan kesemua jeti-jeti yang ada di seluruh daerah Muar serta nyatakan bersama pihak-pihak yang menyelia/menguruskan jeti-jeti tersebut?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B15,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,Senaraikan jumlah lot rumah berstatus lot di sekitar daerah Muar yang masih tidak dijual lagi setakat ini ataupun yang masih belum dibuka untuk sebarang permohonan?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B16,YB PUAN HAJAH NOR HAYATI BINTI BACHOK (MAHARANI),YB PUAN HAJAH NOR HAYATI BINTI BACHOK,MAHARANI,Apakah kekangan yang dihadapi kerajaan untuk membangunkan projek Rumah Mampu Biaya di daerah Muar khususnya kawasan Maharani dan sama ada kerajaan bercadang menjalin usaha sama dengan pemaju swasta atau mengkaji pembangunan atas tanah wakaf bagi mengatasi kekangan ini?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B17,YB PUAN HAJAH NOR HAYATI BINTI BACHOK (MAHARANI),YB PUAN HAJAH NOR HAYATI BINTI BACHOK,MAHARANI,"Menjelang Tahun Melawat Johor 2020, apakah inisiatif terbaharu kerajaan negeri untuk menambah produk-produk tarikan pelancongan baharu di Muar, meningkatkan tahap infrastruktur dan menggiatkan lagi promosi daerah Muar sebagai destinasi utama pelancongan negeri Johor?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B18,YB PUAN HAJAH NOR HAYATI BINTI BACHOK (MAHARANI),YB PUAN HAJAH NOR HAYATI BINTI BACHOK,MAHARANI,Sila nyatakan kuota asal dan jumlah pemberian Lesen Sampan Khas kepada nelayan daerah Muar dan sekiranya kerajaan bercadang menyemak semula senarai data penerima serta syarat-syarat kelulusan lesen baharu bagi memastikan hanya nelayan tulen sahaja diberikan lesen.
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B19,YB PUAN HAJAH NOR HAYATI BINTI BACHOK (MAHARANI),YB PUAN HAJAH NOR HAYATI BINTI BACHOK,MAHARANI,"Berdasarkan jumlah kutipan zakat yang tinggi, apakah tindakan kerajaan untuk meningkatkan kecekapan agihan zakat termasuk mengenal pasti dan menjejaki golongan yang layak menerima zakat tetapi tidak berdaftar sebagai asnaf agar kutipan zakat segera diagihkan dan memanfaatkan seramai mungkin penerima?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B20,YB PUAN HAJAH NOR HAYATI BINTI BACHOK (MAHARANI),YB PUAN HAJAH NOR HAYATI BINTI BACHOK,MAHARANI,"Sila nyatakan jumlah peruntukan kepada Jabatan Pengairan dan Saliran (JPS) daerah Muar untuk penyelenggaraan sistem saliran dan perparitan bagi tahun 2018, tatacara penggunaan peruntukan serta projek yang telah dan akan dirangka bagi menaik taraf sistem saliran di dalam kawasan Maharani."
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B21,YB TUAN TAN CHEN CHOON (JEMENTAH),YB TUAN TAN CHEN CHOON,JEMENTAH,"Senaraikan secara terperinci jumlah permohonan Rumah Mampu Biayai mengikut pecahan jenis rumah PKJA, PKJB, RMMJ, PPR, RKR, RKSR di setiap mukim di Daerah Segamat dan jumlah bekalan perumahan sedia ada yang terkini di setiap mukim tersebut?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B22,YB TUAN TAN CHEN CHOON (JEMENTAH),YB TUAN TAN CHEN CHOON,JEMENTAH,Mohon pencerahan mengenai status kemajuan pemasangan biogas plant di sebuah kilang memproses buah kelapa sawit yang terletak di sempadan Kebun Bahru/Jementah?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B23,YB TUAN TAN CHEN CHOON (JEMENTAH),YB TUAN TAN CHEN CHOON,JEMENTAH,Senaraikan dengan secara terperinci mengenai kelulusan permohonan Skim Takaful Warga Emas di setiap kawasan DUN dan setiap Pejabat Daerah?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B24,YB TUAN TAN CHEN CHOON (JEMENTAH),YB TUAN TAN CHEN CHOON,JEMENTAH,"Berapakah jumlah nilai pelaburan mengikut pecahan sektor pembuatan, pertanian dan perkhidmatan yang telah dilaburkan oleh pelabur-pelabur domestik dan luar negara di Daerah Segamat daripada Januari 2013 sehingga Disember 2018?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B25,YB TUAN TAN CHEN CHOON (JEMENTAH),YB TUAN TAN CHEN CHOON,JEMENTAH,Nyatakan bilakah projek Fasa Ke-2 menaik taraf jalan dua hala empat lorong dari Jementah ke Tangkak akan dimulakan dan jangkaan masa persiapannya dan jumlah kosnya?
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B26,YB TUAN MOHD. IZHAR BIN AHMAD (LARKIN),YB TUAN MOHD. IZHAR BIN AHMAD,LARKIN,"Kewujudan serta lambakan pengemis jalanan kini semakin membimbangkan. Selain mengundang persepsi negatif pelancong asing, ianya turut menimbulkan perasaan tidak selesa serta isu keselamatan di kalangan orang awam. Apakah pendekatan yang diambil oleh kerajaan bagi menangani isu ini?"
20190307-SDJB.pdf,07/03/2019,Before,Bertulis,SOALAN B27,YB TUAN MOHD. IZHAR BIN AHMAD (LARKIN),YB TUAN MOHD. IZHAR BIN AHMAD,LARKIN,Kelestarian taman-taman awam di Larkin berada di tahap yang menyedihkan. Keadaan fizikal taman yang tidak di selenggara dengan baik dan terbiar boleh membahayakan kanak-kanak. Apakah langkah proaktif kerajaan dalam memastikan taman-taman awam terbabit kembali dalam keadaan yang baik dan selamat digunakan?
